x,t
-0.5560458,0.7365702
-0.5623843,0.1337423
0.40291995,-1.2877414
3.3603315,2.3469095
0.9782384,1.6031108
-0.4974573,-0.48464632
-0.32136595,-0.7851768
0.57858044,1.2374743
0.6581459,1.3295333
-0.20538686,0.92521834
1.1982473,1.6720988
-1.0006573,0.121516585
-0.38074702,-0.34577417
-0.2903593,-0.3979908
1.5321712,-1.7578412
-0.10999409,-0.8008933
-0.5593667,-0.3956865
-0.44627875,0.052462563
-0.55409014,0.1177381
0.73622376,-1.443911
-0.04722971,0.9835576
-0.70814574,0.13741569
1.2259976,-1.6622717
-0.3132435,-0.7441761
-0.49362594,0.023608817
-0.3880737,0.24027377
-0.19221678,-0.9016269
-0.67232513,-0.38145566
-0.51432973,-0.16370495
0.73821485,-1.4369853
-0.14142527,0.9688887
-0.70015424,0.31523693
1.9877671,1.9799472
-0.25323728,0.8435421
1.0322131,1.4866238
0.24133046,-1.1761612
-0.5440743,-0.3802042
0.10127088,-1.2372353
-0.50742793,0.2376654
0.6255476,1.4580858
0.0012845269,0.39663067
2.6773362,2.2602496
-0.683476,0.09712002
-0.03715357,-0.63627195
-0.23274104,0.9005382
-0.1405311,0.9661845
-0.5461409,-0.11137078
-0.262063,-0.718078
-0.48871619,0.3895366
-0.51182914,0.44786608
-0.27096218,-0.7757312
-0.031995088,-0.90223825
-0.24089105,0.5436484
0.06737397,0.8501933
-0.53502536,0.12787014
-0.6717909,0.13743716
-0.083618306,1.014145
-0.6109738,0.3587733
-0.69615257,-0.36720383
-0.6904741,-0.28874278
1.1465942,1.6912708
-0.47443193,-0.3056559
-0.41594887,-0.4325166
-0.6958915,-0.5679838
0.91426903,-1.4594038
-0.7179204,0.390542
-0.28580114,0.43453792
-0.49552736,0.4678309
-0.6129071,-0.2161512
0.041531138,-1.1363835
-0.035247132,-0.9281175
0.89207464,-1.436995
-0.32647166,0.625931
-0.2766045,0.92407334
-0.39543036,0.8260775
-0.39850464,-0.77958125
-0.6458276,-0.00408388
-0.3690346,-0.68841445
0.6722906,-1.3401874
0.33067995,-1.0603412
-0.3764031,-0.37037316
-0.11514582,-0.8001323
0.76093966,-1.3960863
-0.07854609,-0.99250525
-0.6728479,0.11243044
1.4977168,1.7455416
-0.63847053,-0.25406152
0.49195737,-1.2393097
-0.5938358,-0.57201654
-0.5194198,0.43980432
-0.66745126,-0.01613801
-0.7642246,0.37282807
-0.653038,-0.53388315
-0.6214988,0.37969333
0.16514345,1.0953277
-0.9067813,-0.015382958
-0.36883882,-0.5007281
-0.14594296,0.97700626
-0.44120702,-0.3970411
2.5986216,2.2072306
0.54876673,1.3375468
-0.5686634,0.59155005
-0.37112153,-0.75512546
-0.41264683,0.5573857
-0.118041,-0.7764614
-1.0240971,-0.5040622
-0.9348813,0.06979935
-0.4689953,0.46263164
0.31120393,1.2799104
-0.51022136,-0.229903
2.0344412,-2.0161362
0.3309781,-1.2364519
0.14786056,1.1764156
-0.2651518,-0.6346146
0.8969852,-1.4977814
-0.47976547,0.50034976
-0.36062035,-0.53022236
-0.5276368,0.58678895
0.13393155,1.1127206
-0.39924082,-0.1555865
2.934407,2.2478077
-0.6562389,-0.091725215
1.7685138,2.0301602
-0.2372834,-0.8206319
-0.8183883,-0.25483823
-0.57463664,0.09745443
-0.4100858,-0.17893058
1.701574,1.9721984
0.35346726,1.2486938
-0.46513048,-0.49699518
-0.6466533,0.19429903
-0.37321073,-0.5486289
0.036346953,0.9389059
0.4281246,1.2386426
0.40655208,1.2351025
-0.28315914,0.7139765
-0.5442587,-0.26928243
0.102160625,-0.9976463
-0.02867041,0.8339315
-0.47886914,-0.83671194
-0.18730704,-0.5696134
-0.079701416,-0.9947916
-0.39947277,-0.59222066
-0.52061534,-0.32080328
-1.0496169,-0.19438033
3.5659575,-2.4565117
-0.4380742,0.6414733
0.26813757,-1.1087807
-0.5049786,0.19740911
0.6862731,1.31598
-0.7595634,-0.27104232
-0.6909574,-0.2597995
0.93515253,1.5247651
-0.4954907,-0.68467903
-0.5865594,-0.17525879
-0.30494192,0.68700796
-0.4219128,-0.32032982
2.0856514,-2.0154946
-0.10650371,1.0092022
1.0129173,1.6190329
-0.5204892,0.3647796
-0.51179165,0.6245379
-0.70242506,-0.041355994
-0.6457963,0.047354132
0.38913578,-1.2959044
-0.28791487,-0.80105543
-0.708133,-0.43617308
0.22915398,1.264692
-0.93427664,-0.11155087
0.12439546,1.0524203
-0.96432894,-0.0491135
-0.15512566,0.29829323
-0.5524401,-0.023212906
-0.4775701,-0.46920565
-0.5920551,-0.23723783
-0.5625455,-0.35473245
-0.47934353,-0.45659745
0.2351421,1.113224
3.2653196,-2.3854046
0.7169828,1.3076695
-0.37603804,0.6146903
-0.5614736,-0.1996871
0.19442552,-1.030658
-0.28145635,0.66197634
-0.7380287,-0.54216164
-0.49909908,-0.081762366
0.30405965,-1.223212
-0.33260414,0.9743816
-0.20235081,-0.9837162
-0.73751605,0.50329894
0.4417494,1.1713107
-0.07376508,-1.0546739
-0.5546808,0.69014657
0.008425479,1.034392
-0.7875793,0.44417378
0.6126013,1.202789
-1.1126096,-0.18485631
-0.25669128,-0.6645982
0.016818097,-0.90129185
-0.7500762,-0.2100991
1.1902951,1.6261836
-0.3337813,0.4813308
-0.65281457,0.06634678
-0.08309628,0.8754813
-0.4434668,-0.53769106
1.5839186,-1.8156011
-0.75032496,-0.10368121
0.4581064,1.2882555
-0.536488,0.52908695
0.043821633,0.9515819
-0.043806907,-0.7933742
-0.50303364,-0.6354159
-0.19472721,0.6639167
-1.1107076,0.12495185
2.0801795,2.0272079
0.17526382,1.0897816
-0.32466182,-0.4244036
-1.0040582,-0.13003737
-0.601786,0.39621297
3.554973,2.4624488
-0.19221613,-0.87620795
0.30469817,0.970832
0.22531483,-1.0426928
-0.7987617,-0.2519494
0.065896444,-0.80890673
-0.68955195,0.37560037
-0.18739755,-0.9139496
-0.7210537,-0.089802906
-0.9405444,0.26903594
-0.86510324,0.076671965
-0.370699,-0.927807
-0.58059615,-0.25351337
-0.39748728,0.42334542
2.8163311,2.3209095
0.06651158,1.1983049
0.32295612,0.89605623
-0.91021997,0.3421045
0.30899292,1.3308134
-0.63046193,0.29338917
-0.5780312,0.523662
-0.64363563,0.13009538
-0.61649173,0.4726265
-0.15692078,-1.0307206
-0.4753574,0.38152304
-0.2674333,-0.7743421
1.7349324,1.9301169
-0.8742664,0.1711372
-0.75441194,0.13466433
2.212632,-2.0926187
-0.49692997,0.007643289
-0.0804665,-0.7594559
-0.8568469,-0.013972875
1.1605989,-1.5922525
0.8032939,-1.2984308
-0.57815194,-0.31655973
0.28811258,-1.2954382
-0.96500903,0.25200024
0.40184656,1.1532071
-0.48606655,-0.46969175
-0.033904176,-0.9461237
0.5688824,1.324165
3.2846966,-2.3620527
0.37223464,-1.2081844
-0.8043395,0.16837558
-0.43014163,-0.5231667
-0.7007036,-0.06714326
-0.5952434,-0.20119894
2.0981889,-1.9814528
-0.51227254,-0.7682434
-0.2931099,0.73239386
-0.55669427,0.18763657
-0.792703,0.03428032
-0.85254,-0.06228317
-0.46660447,0.60394853
0.8633639,1.38838
-0.2938234,0.5242618
-0.242859,0.89668125
1.0959415,-1.6148462
-0.8398057,-0.20908692
-0.49418336,0.60661846
0.22498018,1.3022449
-0.086154886,-0.9334042
-0.6312841,0.114592314
-0.76868033,0.26220235
0.5922947,-1.389198
0.37608615,1.2553356
0.6240496,-1.4518493
-0.24345379,-0.522794
0.8492124,-1.5729853
-0.8625238,0.19341022
-0.736047,0.56802183
0.067025065,0.9375124
0.053161044,-1.0852984
-0.52698076,0.27784637
-0.94170207,-0.0068775057
-0.66079366,0.23366724
-0.21687403,-0.45890418
-0.34490043,-0.4486225
-0.6642281,0.4955703
-0.17992249,-0.51417035
0.88656056,-1.4254022
-0.20309126,-0.9736657
1.5499885,1.8674047
-0.5943905,0.3345437
1.7021672,-1.8821654
0.8237416,1.4877506
0.007551816,0.7268731
-0.56955224,0.14709057
0.6130452,-1.1397852
-0.7953379,-0.2655822
-0.41075665,-0.44761053
0.12786292,-1.2381736
-0.288758,-0.82922465
-0.62734646,0.56843936
-0.3315836,0.92864263
-0.64881206,0.50392646
-0.75848776,-0.61453474
-0.2670338,0.6085099
-0.7312523,-0.12493352
2.0226724,-2.1107097
2.1595368,2.0561202
-0.18568885,-0.75338966
-0.6049691,0.46094492
-0.3834058,0.4377383
4.3334856,2.6449559
-0.5777699,0.42547297
-0.02442543,-1.0414
-0.7365809,0.37280858
0.471577,1.216619
-0.080042146,0.9109708
-0.57422054,-0.15337102
-0.4404686,-0.45646077
0.0279448,-1.1404331
1.0051256,1.6441329
-0.7374167,0.05160982
1.6264666,1.6687685
-0.28097326,0.84885323
-0.92830926,0.1541007
-0.4730212,-0.6726884
1.0477356,1.5777862
0.8613596,1.41554
-0.7066527,0.080609635
-0.6131923,0.13327457
-0.50200653,-0.7499026
-0.8148801,-0.3045703
1.1258181,1.6412998
-0.22061531,0.7884341
-0.5843686,0.5000999
3.3285508,2.3758104
-0.27725366,-0.52838415
-0.5619562,0.43728977
-0.67800343,-0.1814753
-0.6161827,-0.2304193
-0.26487195,0.8868364
-0.4236991,-0.9186911
0.4712168,-1.175698
-0.70684946,-0.37775937
-0.33631945,0.78829336
-0.5589358,-0.5378077
-0.67615026,0.57326216
-0.58288056,0.40188387
-0.66339093,-0.047606505
-0.4390598,0.29271704
-0.5898363,-0.22218183
-0.77460814,0.48617566
0.055530224,1.0005903
0.5711253,1.2548037
1.8005447,-1.924604
-0.94807607,0.31594518
-0.38454878,-0.64896864
-0.92099774,0.09290075
3.9393427,2.570061
0.60794914,1.4110559
-0.14975998,0.7270696
-0.10330208,0.86108315
-0.33205447,-0.6982835
-0.9880413,-0.20296045
-0.18274862,-0.70158863
-0.31256768,0.48565847
-0.54000187,0.29905528
-0.3950621,-0.03316235
0.96142,1.490693
-0.16165031,0.5742772
-0.5544006,0.241968
1.5312735,1.7211297
-0.53001267,-0.43828258
-0.39177424,-0.8935305
-0.6834075,-0.26177943
-0.649123,-0.26890528
-0.6054404,-0.22289287
-0.879875,0.08287845
-0.68613154,0.44615066
-0.12545474,-0.6484359
-0.6451406,0.2863502
-0.2682099,-0.70297223
0.6093657,-1.4492686
-0.78592384,-0.25097853
1.239418,-1.6092833
-0.6268006,0.551149
-0.35406187,0.7091547
0.3164503,-1.0101409
0.858552,1.5520426
0.29169768,1.074075
-0.14679316,0.8412171
-0.54725003,0.58977604
-0.8192404,-0.22756344
-0.73223954,-0.39551613
-0.24904028,-0.8887223
0.06544978,-0.9345407
-0.16811904,0.8848349
-0.9819219,0.155071
0.7404047,-1.3976321
0.9422811,-1.4279203
-0.3229434,0.8468566
-0.3922634,-0.5877099
0.49198118,1.1663111
-0.6454977,0.6740727
0.25829363,-1.1733332
-0.5083996,0.6915016
-0.620998,0.70211345
-0.021137772,0.86263645
-0.46902108,0.42912796
0.9578,1.5194157
-0.9116448,-0.333201
1.206388,-1.6910418
-0.6640759,0.0694463
-0.75485414,0.033185016
-0.21426597,0.92546743
-0.44696718,-0.37968147
0.698688,1.4914789
-0.33781043,0.48668715
0.13203083,-1.1335826
1.1445272,1.6505369
1.6381438,1.7734222
1.0352807,-1.4421408
-0.7935965,-0.29667386
-0.85627383,0.15818691
1.5915986,-1.8242979
-0.7440538,-0.5730705
0.4661546,1.2341994
0.22343509,-1.0786815
-1.1076175,-0.098964065
-0.35232055,-0.24581608
-0.46287295,0.72949845
0.4839163,-1.2804487
-0.7999724,-0.476374
-0.49032727,0.4899035
-0.6752072,-0.5337329
-0.64225966,0.041672748
-0.24081875,0.8357126
0.32916537,1.0505323
0.1838357,0.898339
-0.5899229,-0.3964378
-0.5793068,-0.29611793
-0.116182074,0.87072706
-0.17949109,-0.9380102
1.3530692,1.7229382
-0.8398889,0.34351236
-0.65582097,-0.32353878
1.0306635,-1.6858246
-0.8038074,-0.18324788
-0.46674573,0.29692334
-0.87102884,-0.5851556
-0.40844408,0.40855253
-0.82716435,0.30451453
2.092174,-2.018235
3.9767354,-2.5553858
-0.23714554,0.8058071
0.35921726,1.3198831
-0.64584804,-0.48026726
-0.3892082,0.41226092
-0.4078256,-0.0881029
-0.5053112,-0.8145196
-0.047065087,0.9447832
-0.59095776,0.5347797
-0.64505,0.35644805
9.1402,3.7734418
0.6213885,-1.2776922
2.6827257,2.1640937
0.17630306,1.0062429
-0.72495174,0.4877185
-0.23275007,0.17652099
-0.19754495,-0.86159
0.7148709,1.4315128
1.6458287,-1.786689
-0.66802424,-0.21588394
-0.9598437,-0.116332635
-0.3060278,0.4813563
-0.4448193,0.5772164
-0.6049996,-0.22392626
0.668377,1.5187559
-0.16142823,0.8243527
0.39782217,1.1751777
-0.7190217,0.22506201
-0.7693191,0.24796548
0.8522188,1.4712824
0.4981827,1.2629393
-0.58485854,-0.31905204
-0.17764892,0.68351716
0.45943567,1.4397324
1.2697244,-1.6902639
0.094972245,-1.0122128
-0.43478093,0.3219626
-0.4387328,-0.27064118
-0.0739331,0.8653767
-0.76205087,-0.2706038
0.30410534,-1.1671922
-0.69661474,-0.11126073
1.0116903,-1.6576394
-0.1672261,0.6630033
-0.45417482,0.7237396
-0.6310796,0.3286233
-0.70866734,0.27148622
0.7192385,1.4035742
-0.22442113,0.89316875
0.3241514,0.95520437
-0.5809657,-0.17160039
-0.9911485,0.21019289
-0.76073027,-0.35410646
-0.70753056,0.16953492
-0.53599536,0.059815068
-0.726266,-0.12217088
0.52510595,1.4027239
-0.2586759,-0.62669677
-0.7183313,0.020270078
-0.41564026,-0.57637805
-0.47409514,-0.28863907
0.93797743,1.6616662
-0.80111724,-0.33309773
0.20484838,-0.92453486
-0.744742,0.51830065
-0.5877772,0.5495061
-0.25168982,-0.83140033
-0.6744165,0.16572389
0.05839755,-1.1506696
-0.43959695,0.463944
-0.106836736,-0.8166935
-0.9437808,0.17419396
4.534915,2.759467
-0.4967585,0.57715505
-0.69565105,-0.37791222
-0.050188575,0.8786483
-0.7134367,0.16803245
-0.23344477,1.0442622
-0.7694857,-0.18873405
0.27638474,1.1734354
-0.62385386,0.2820508
-0.43072784,0.7290707
-0.64243406,-0.74845916
0.4649524,-1.2690884
0.13046972,1.0663004
-0.6416826,0.46011245
-0.0078876065,0.99149364
-0.03295585,-0.91763175
1.3822349,1.6118495
-0.69924617,0.18939452
-0.54077375,0.69899225
-0.71429455,-0.1888852
-0.372336,-0.77050513
-0.6719695,-0.42946914
-0.051903605,-0.94853497
-0.54572964,0.3372726
-0.35894448,0.78085214
-0.8744666,-0.03508218
0.76798785,-1.4235767
0.12199825,-0.9234877
-0.31688777,0.5984283
0.28869545,-1.2888201
-0.6129895,-0.020514324
-0.401645,-0.767543
-0.22561708,0.5634561
-0.38420627,-0.585781
-0.6541133,0.12106723
-0.5622826,0.46422464
3.325659,2.382638
-0.43116203,0.3254358
-0.44597515,-0.4642341
0.10223757,1.0098004
0.9171979,-1.5683341
1.0844221,-1.4840366
-0.61200565,0.34161705
-0.6525473,0.6315468
-0.90274036,-0.1591036
1.0954195,1.5561464
-0.7247375,-0.037397724
3.0485008,-2.3363419
0.52665174,-1.3936371
-0.6950519,0.06208003
1.8740636,1.9771441
-0.70309776,-0.080212735
1.101117,1.61745
0.27667361,1.0902635
-0.9846462,0.38656035
-0.52855563,0.50786936
-0.7323373,-0.19164437
-0.5069231,0.7901814
-0.6762079,0.5098
0.6591823,-1.3343431
-0.7019782,0.08108457
2.1975973,-2.1147254
0.07780801,0.7980458
0.4796823,-1.4831189
-0.3178356,-0.49048313
-0.3759677,-0.5830038
-0.26215276,-0.76447946
-0.25580862,0.85240173
0.52100307,-1.3611972
1.1139339,-1.6429756
-0.8818897,-0.42066106
1.7316754,1.7855885
-0.60813165,-0.19210158
-0.5962996,-0.054495536
-0.5394945,0.14854129
-0.86528146,-0.02889841
-0.6209189,-0.47904992
-0.09389721,-0.78317374
-0.12674004,1.0628393
0.3127321,1.0831748
1.9196327,1.9245251
-0.5520278,-0.63005626
0.48973504,1.2335172
-0.098298274,-0.5839686
-0.8333297,0.42744404
-0.5213983,-0.7314745
-0.09356074,-1.1212491
2.1268146,1.9541382
-0.24732184,0.34541675
-0.05303828,-1.0447254
0.048974976,-0.75691867
-0.5348014,0.674374
-0.21814257,-0.7939696
0.112694494,1.0862699
0.48405683,-1.2276053
-0.6985565,-0.113371104
-0.80084836,-0.06219873
3.735315,-2.573233
-0.49929598,0.40873635
1.2151014,-1.6843997
0.94596934,1.5057477
-0.4615898,-0.4550676
-0.63595104,0.36203054
0.59087294,1.4266696
-0.6197632,-0.21719423
1.69815,-1.7871611
-0.60886955,0.4797716
-0.62393504,-0.5512431
-0.04360443,-0.83813316
-0.81021726,-0.25184745
-0.05332844,-0.9413844
0.1839968,-0.93289554
-0.3204393,-0.857592
-0.45841196,0.40401897
4.369147,2.7273479
1.0112945,-1.50928
-0.69907916,-0.004382656
0.783999,1.5104347
0.8337284,-1.5610504
-0.6280419,-0.28916103
-0.08911665,-0.88896567
-0.13827442,0.5269732
0.48358747,-1.4278734
0.6604926,1.2747815
-0.54381675,0.33862162
-0.946289,0.028446196
-0.6766602,0.14173655
0.18711975,-0.8315163
1.7235067,-1.9263607
-0.0027196298,1.0052179
0.06840127,-0.93624854
-0.34916213,-0.5213364
-0.6959596,0.21749859
0.6233188,1.3721045
-0.3135313,0.3453204
0.9088254,1.5262009
-0.15833853,-1.1443788
-0.9370758,0.42768162
-0.47998628,-0.24759315
0.4353673,-1.1808779
-0.51588035,0.3315603
0.38961834,1.4202448
-0.42155844,0.332619
-0.44572103,0.13159616
-0.3166965,-0.47020185
-0.9548109,0.015438186
0.70891523,1.3630477
0.6589647,-1.2623186
-0.6364488,0.09211418
-0.62672216,0.11237839
-0.5287287,0.8739271
0.0383931,0.9398572
0.07083288,0.95024014
1.1185787,-1.6576439
1.4630325,-1.8043135
-0.37069133,-0.8327413
-0.61805266,-0.5479827
-0.80030495,0.16675235
0.75045305,1.219655
-0.4488255,0.55183893
-0.5485725,-0.12653719
1.2478795,-1.8059824
0.5705419,-1.1911709
-0.8363488,0.46831653
0.13981783,1.2706612
2.0133612,1.8426181
-0.51531065,0.6657905
-0.26091158,-0.19836463
-0.49765226,-0.7463083
-0.67287564,0.37477097
-0.23013124,0.7476527
-0.5520494,-0.12639028
0.06420931,-1.0656157
-1.0195768,0.08696199
-0.59930176,0.41338563
0.4367512,-1.2810422
-0.09064549,-0.680197
-0.99562764,-0.12264509
-0.83656925,-0.1818939
-0.4288769,-0.19234642
-0.06417601,0.9896575
1.6489096,-1.88985
4.2180586,-2.6252348
-0.5154762,-0.05007518
0.9236121,-1.5188394
-0.5593835,0.57684904
0.3150828,-1.1272897
-0.26182553,0.8342709
-0.53995234,-0.3475033
1.5319397,-1.7824879
0.16530779,-1.0887088
-0.6683464,-0.1343355
-0.2641478,0.5721884
-0.31889492,-0.70332146
-0.35518077,0.41643322
0.18619335,-1.1904005
1.5152764,1.7361447
-0.66802263,-0.34897614
0.46077695,-1.0096349
2.612951,2.1548657
-0.906326,0.46188074
-0.20142747,1.0972246
0.2292752,1.3343632
-0.61517835,-0.012939142
2.1930993,2.0246372
-0.22243004,0.72809637
-0.7084144,-0.110553764
4.3472266,2.705663
-0.39194176,-0.781003
-0.70139796,-0.12025033
-0.31767273,0.98622584
-0.5317252,0.25820246
-0.66836494,0.67676646
0.8344297,-1.4258312
-0.37383562,0.664182
-0.23137183,0.8610306
-0.34585252,-0.83076113
-0.752473,0.27948985
1.1020373,-1.6787066
2.117735,-1.8683167
0.34794322,-1.0714939
-0.7317656,0.027410036
-0.56046623,0.70879954
0.033880766,-0.94447476
0.5381123,-1.3526446
-0.12996824,-0.84829104
-0.5536306,-0.7516001
-0.4971751,0.46440056
-0.74447066,-0.38219276
6.9417152,3.3902044
-0.55199075,-0.21342613
0.26126027,-1.1357206
1.5793781,-1.8234569
-0.9352104,-0.123071335
-0.31666508,0.95826733
0.51250654,1.3222121
-0.930549,-0.23321034
-0.19279067,0.7556803
-0.6064172,-0.42279997
1.4886733,-1.6873865
0.2794728,-1.3741655
-0.7557103,-0.08934291
-0.70985126,-0.47025397
-0.4131414,0.64189774
-0.6677323,-0.18659836
-0.21688709,-0.65303904
-0.5389211,0.5967599
-0.44367084,0.24423462
0.13082907,-1.2658839
-0.06977232,-1.0280778
-0.6300892,-0.33899483
0.46935946,0.93168414
-0.40715894,0.738535
0.21647397,-1.2078938
0.43078065,1.2632841
-0.44179037,0.66121876
-0.5044699,-0.5028792
-0.33987945,-0.8965451
-0.87931824,-0.14379255
-0.1073013,0.7978679
-0.97846866,0.17450055
0.030219456,-0.6686305
-0.45865017,-0.18026401
-0.40932858,0.7419517
-0.42413566,-0.5149671
0.37399903,1.3154649
-0.14276668,-1.1330222
0.9953423,1.3903493
-0.41190645,-0.5329033
0.16812743,1.1315944
-0.10163439,1.0205317
-0.36115655,-0.24953896
-0.6672998,0.29888806
-0.034575157,1.0092925
-0.682285,-0.07103941
0.79548573,1.5095062
0.39607906,-1.1214718
2.2393901,2.0492911
-0.54809475,0.43411762
-0.48051775,0.45260978
-0.22732113,-1.106429
-0.036295537,0.8543094
3.1468806,2.31817
-0.56253165,0.15479338
-0.9135085,-0.16656458
0.08447403,-1.1985059
3.4024777,2.3906455
-0.22488077,-0.8457915
-0.780644,0.2410559
0.19196813,1.0693712
0.29354975,-0.98222697
-0.53796124,0.6230775
-0.001364901,-1.0717946
0.29049388,1.2661065
-0.30729246,-0.7561514
2.8274903,-2.3072474
-1.1105766,0.21522316
1.060527,1.4989686
-0.31179604,0.68567514
0.8759968,-1.5223546
0.115098,-0.8894319
-1.005506,0.28724962
-0.8262381,-0.11760997
-0.22667395,-0.731366
-0.38208073,0.019238373
1.3108959,1.660339
-0.4097666,0.42667148
-0.8135286,0.015615177
-0.100200936,0.93323886
0.060233675,0.6003646
-0.34087107,-0.77859175
-0.0633055,-1.0092213
-0.7275392,-0.3140227
-0.71921116,-0.12130988
-0.06859067,-0.8848907
-0.54937035,-0.38210994
2.1849413,-2.0348656
-0.55485255,0.25162145
-0.6991643,0.25893697
-0.5484156,-0.07026383
-0.7109283,0.06753394
0.21529204,1.3374764
-0.5210429,0.42856395
-0.63965344,0.15993945
1.6243353,1.8580403
-0.60993487,-0.36705396
0.7289209,1.3354372
-0.42132476,-0.6539699
-0.32382208,-0.89546794
0.19126278,-1.0528991
-0.60826623,0.13761705
-0.34365338,-0.60291386
-1.1234057,-0.0040858
-0.63326436,0.40160325
0.50280905,-1.3970191
-0.040113013,-1.0803546
1.0614113,-1.5102134
-0.46678093,0.06495974
-0.5176856,0.3086321
0.13587347,1.1115302
-0.72293496,-0.36525095
-0.7185442,0.05383436
-0.77643883,0.21719655
-0.11368065,0.9012686
0.047844447,0.98175377
-0.38589028,0.8662664
0.58349067,-0.99752736
-0.35670504,0.45837897
-0.4723863,0.5684503
-0.67456573,-0.23094945
-0.2663372,0.6186391
-0.69127876,0.026896037
1.7665154,-2.0287938
3.2071447,-2.3808095
-0.22522071,0.9917648
-0.44920117,0.8505414
-0.4092213,-0.27749896
-0.8743879,0.08528025
0.12788828,-1.0476351
-0.95142275,-0.10017413
-0.57599103,0.7898378
-0.49179783,-0.20608166
0.1589997,-1.0301827
-0.7030572,-0.3040917
1.7981694,-1.9155285
-0.7568527,-0.18222086
-0.6521157,0.027968949
1.289709,1.5594537
2.801386,-2.2503061
-0.5467533,-0.3938377
-0.41973007,-0.28860736
-0.6106598,-0.597153
-0.54834336,0.21276455
0.39800274,-1.2362578
-0.72280735,0.12851013
0.33367506,-1.1630636
0.8998855,-1.4935012
-0.5846132,-0.33971763
-0.9056349,0.2452998
-0.7705764,-0.1543912
0.519691,1.2080278
0.09951576,-0.9157259
-0.4805856,0.5689761
-0.5849252,-0.28713992
-0.6386783,-0.44411182
-0.7482861,-0.023166448
-0.5101327,-0.03823016
-0.6851383,0.24652828
0.1236164,-1.0298791
-0.5688633,0.39884216
0.35746917,-1.280145
-0.68373877,0.39262334
-0.42538774,0.66657424
0.818189,1.4792255
-0.7146337,0.4938097
-0.71633834,0.51613176
-0.34072402,-0.6830107
-0.74374396,0.101797625
0.59404725,-1.2705678
-0.13206314,-0.83038163
-0.21123141,-0.66110814
1.4432845,1.7687485
0.254169,-1.0006223
-0.5020808,0.5152239
0.1116977,-0.99462575
-0.5867041,-0.05897833
0.7357238,1.4691777
-0.63937944,0.06805912
-0.6921556,0.053528555
-0.55037737,0.1833652
-0.95623463,0.32263553
-0.58438045,-0.1302613
-0.44749004,0.3335441
-0.57521474,0.3549903
-0.60609365,-0.16751847
-0.41345528,-0.59715897
0.08300952,0.9739345
-0.06897357,0.89129
-0.24736384,0.8809682
-0.5280811,-0.40269732
-0.6151094,0.21469022
-0.46581966,-0.13879314
0.3223195,1.1556646
-0.30887663,0.8283318
-0.45870328,0.40328568
-0.2356592,-0.77582633
-0.06177474,-0.82926613
-0.79677975,-0.06501116
-0.62232053,0.26189455
-0.6263065,0.3910792
-0.84297085,-0.009369441
-0.2361589,-0.61502683
-0.50411296,0.48840198
0.33460674,1.2233926
0.44843358,-1.2413279
-0.5017545,-0.30460104
1.0646029,1.5376866
1.1846817,1.5798461
-0.0784313,1.0785458
-0.7125942,0.049890053
1.6334642,1.7580837
-0.44291297,-0.4651441
-0.5468045,-0.4980686
-0.6418259,-0.52117413
1.79277,1.9063683
0.5803415,-1.2926815
0.032586813,1.0467173
-0.5304367,0.54157233
-0.19963746,0.84239906
-0.4772627,0.2459694
3.7339187,2.5258777
0.060606208,-1.1940914
0.25635967,1.2158082
-0.5493656,-0.15184589
-0.28818262,-0.6625813
0.22785927,-0.9036389
-0.39831617,-0.7587904
-0.14713152,-1.0225182
-0.46522716,0.64828825
0.012141841,-0.9922172
0.6512264,-1.3542851
-0.15984614,-0.78249574
1.1337346,-1.5684546
-0.7398916,0.30647516
-0.29458073,0.6470077
-0.39690477,-0.5690171
-0.26282027,-0.8608765
-0.3841046,0.69749933
-0.555939,0.6021032
-0.76451486,0.5688869
-0.662854,0.110983565
-0.45552352,-0.5124602
-0.565519,-0.8391278
-0.5621862,-0.2239419
2.459879,-2.16049
0.52838296,-1.2759413
3.2091353,-2.4153845
-0.5320197,0.37357846
0.28138247,1.0776756
-0.5078703,-0.71174526
-0.11641336,-0.6972498
-0.33388573,-0.4985483
0.046267755,-0.96114576
-0.8130442,0.33088467
-0.7783165,-0.1889017
-0.7101757,-0.3992054
2.5978236,-2.187948
-0.38652316,-0.24662988
-1.1422104,0.2261136
-0.46047312,-0.34889442
-0.5896099,-0.21073616
-0.20240092,0.748596
0.2850615,1.1131674
-0.57667285,0.4782263
-0.9655587,0.27564502
-0.59051144,0.15549536
0.17630132,-1.0396425
-0.8098804,-0.24289225
1.6810024,-1.7363895
2.0090437,-1.7974445
-0.49396074,0.84922624
-0.24839588,-0.7753021
-0.27504104,-0.73244536
-0.12667988,-0.8613452
-0.6854494,-0.28897342
-0.76017654,-0.5256618
1.8980943,1.9371552
0.762983,-1.4920973
-0.56484705,0.58171856
-0.4290012,-0.6608686
-0.31218985,0.46204102
0.22188103,1.1072938
-0.25381678,-0.9041842
0.26959875,1.2038575
0.560437,-1.2186015
1.2001892,-1.6057013
4.443674,2.7086596
-0.2278968,-0.82572347
-0.43553564,-0.8687454
0.3802932,-1.3999295
-0.0438244,0.8659481
-0.775671,-0.029671576
-0.2898727,-0.65506655
-0.47246736,0.62522155
-0.5150675,-0.041808926
-0.73689055,0.33259475
-0.5328078,-0.7044241
-0.90288305,-0.115440525
-0.23627512,-0.83139974
-0.17242123,0.93240833
-0.14717016,-1.0501385
0.50123656,-1.2622732
2.042159,1.9905684
-0.6863483,-0.07683664
